id,timestamp,city,aqi,pm25,pm10,o3,no2,co,so2,temperature,humidity,pressure,wind,hour,day,month,aqi_change_rate,created_at
3160,2026-03-23 09:00:00+00,karachi,42.1,10.1,14.42,53.91,0.03,109.26,0.07,0,0,0,0,9,0,3,-1.7,2026-05-24 18:33:13.445804+00
3161,2026-03-23 10:00:00+00,karachi,40.2,9.64,13.82,52.72,0.03,109.42,0.06,0,0,0,0,10,0,3,-1.9,2026-05-24 18:33:13.445804+00
3162,2026-03-23 11:00:00+00,karachi,38.5,9.23,13.42,51.61,0.03,109.47,0.06,0,0,0,0,11,0,3,-1.7,2026-05-24 18:33:13.445804+00
3163,2026-03-23 12:00:00+00,karachi,37.2,8.92,13.2,50.84,0.04,109.34,0.06,0,0,0,0,12,0,3,-1.3,2026-05-24 18:33:13.445804+00
3164,2026-03-23 13:00:00+00,karachi,36.2,8.69,13.15,50.55,0.05,109.44,0.06,0,0,0,0,13,0,3,-1,2026-05-24 18:33:13.445804+00
3165,2026-03-23 14:00:00+00,karachi,35.5,8.51,13.29,50.16,0.06,109.23,0.07,0,0,0,0,14,0,3,-0.7,2026-05-24 18:33:13.445804+00
3166,2026-03-23 15:00:00+00,karachi,35.5,8.52,13.82,49.8,0.07,108.87,0.09,0,0,0,0,15,0,3,0,2026-05-24 18:33:13.445804+00
3167,2026-03-23 16:00:00+00,karachi,36.5,8.75,14.68,49.46,0.07,108.15,0.1,0,0,0,0,16,0,3,1,2026-05-24 18:33:13.445804+00
3168,2026-03-23 17:00:00+00,karachi,38.6,9.26,15.88,49.14,0.07,107.73,0.11,0,0,0,0,17,0,3,2.1,2026-05-24 18:33:13.445804+00
3169,2026-03-23 18:00:00+00,karachi,41.7,10.01,17.37,48.81,0.07,107.46,0.13,0,0,0,0,18,0,3,3.1,2026-05-24 18:33:13.445804+00
3170,2026-03-23 19:00:00+00,karachi,45.4,10.9,19.01,48.55,0.07,107.01,0.14,0,0,0,0,19,0,3,3.7,2026-05-24 18:33:13.445804+00
3171,2026-03-23 20:00:00+00,karachi,49.5,11.87,20.74,48.55,0.07,106.86,0.15,0,0,0,0,20,0,3,4.1,2026-05-24 18:33:13.445804+00
3172,2026-03-23 21:00:00+00,karachi,52.5,12.82,22.5,48.64,0.07,106.65,0.16,0,0,0,0,21,0,3,3,2026-05-24 18:33:13.445804+00
3173,2026-03-23 22:00:00+00,karachi,54.1,13.58,24.01,48.87,0.07,106.85,0.16,0,0,0,0,22,0,3,1.6,2026-05-24 18:33:13.445804+00
3174,2026-03-23 23:00:00+00,karachi,54.9,13.97,25.11,49.01,0.07,106.82,0.17,0,0,0,0,23,0,3,0.8,2026-05-24 18:33:13.445804+00
3175,2026-03-24 00:00:00+00,karachi,55.6,14.29,26.28,49.14,0.07,107.09,0.17,0,0,0,0,0,1,3,0.7,2026-05-24 18:33:13.445804+00
3176,2026-03-24 01:00:00+00,karachi,56.3,14.6,27.72,49.31,0.08,107.38,0.18,0,0,0,0,1,1,3,0.7,2026-05-24 18:33:13.445804+00
3177,2026-03-24 02:00:00+00,karachi,56.9,14.92,29.36,49.53,0.08,108.02,0.19,0,0,0,0,2,1,3,0.6,2026-05-24 18:33:13.445804+00
3178,2026-03-24 03:00:00+00,karachi,57.3,15.09,30.66,49.96,0.1,108.81,0.2,0,0,0,0,3,1,3,0.4,2026-05-24 18:33:13.445804+00
3179,2026-03-24 04:00:00+00,karachi,56.9,14.89,30.95,50.25,0.1,109.34,0.2,0,0,0,0,4,1,3,-0.4,2026-05-24 18:33:13.445804+00
3180,2026-03-24 05:00:00+00,karachi,55.8,14.4,30.24,50.33,0.09,109.65,0.19,0,0,0,0,5,1,3,-1.1,2026-05-24 18:33:13.445804+00
3181,2026-03-24 06:00:00+00,karachi,54.4,13.73,28.86,50.29,0.07,109.81,0.18,0,0,0,0,6,1,3,-1.4,2026-05-24 18:33:13.445804+00
3182,2026-03-24 07:00:00+00,karachi,53,13.06,27.3,50.06,0.06,109.91,0.16,0,0,0,0,7,1,3,-1.4,2026-05-24 18:33:13.445804+00
3183,2026-03-24 08:00:00+00,karachi,51.8,12.5,25.96,49.6,0.06,109.7,0.15,0,0,0,0,8,1,3,-1.2,2026-05-24 18:33:13.445804+00
3184,2026-03-24 09:00:00+00,karachi,500,12.01,24.83,49.22,0.05,109.29,0.13,0,0,0,0,9,1,3,448.2,2026-05-24 18:33:13.445804+00
3185,2026-03-24 10:00:00+00,karachi,48.3,11.6,23.84,49.24,0.05,109.1,0.12,0,0,0,0,10,1,3,-451.7,2026-05-24 18:33:13.445804+00
3186,2026-03-24 11:00:00+00,karachi,47.2,11.33,23.07,48.78,0.05,108.56,0.11,0,0,0,0,11,1,3,-1.1,2026-05-24 18:33:13.445804+00
3187,2026-03-24 12:00:00+00,karachi,46.3,11.11,22.36,48.62,0.06,108.34,0.1,0,0,0,0,12,1,3,-0.9,2026-05-24 18:33:13.445804+00
3188,2026-03-24 13:00:00+00,karachi,45.4,10.9,21.69,48.8,0.07,108.36,0.1,0,0,0,0,13,1,3,-0.9,2026-05-24 18:33:13.445804+00
3189,2026-03-24 14:00:00+00,karachi,44.5,10.67,21.03,48.96,0.1,108.38,0.09,0,0,0,0,14,1,3,-0.9,2026-05-24 18:33:13.445804+00
3190,2026-03-24 15:00:00+00,karachi,43.7,10.48,20.51,49.04,0.1,108.52,0.09,0,0,0,0,15,1,3,-0.8,2026-05-24 18:33:13.445804+00
3191,2026-03-24 16:00:00+00,karachi,43,10.32,20.1,49.2,0.1,108.45,0.1,0,0,0,0,16,1,3,-0.7,2026-05-24 18:33:13.445804+00
3192,2026-03-24 17:00:00+00,karachi,42.9,10.3,20.08,49.26,0.09,108.35,0.11,0,0,0,0,17,1,3,-0.1,2026-05-24 18:33:13.445804+00
3193,2026-03-24 18:00:00+00,karachi,44,10.56,20.65,49.04,0.09,108.08,0.13,0,0,0,0,18,1,3,1.1,2026-05-24 18:33:13.445804+00
3194,2026-03-24 19:00:00+00,karachi,46,11.04,21.53,48.42,0.08,107.39,0.14,0,0,0,0,19,1,3,2,2026-05-24 18:33:13.445804+00
3195,2026-03-24 20:00:00+00,karachi,47.9,11.5,22.03,47.77,0.08,106.58,0.15,0,0,0,0,20,1,3,1.9,2026-05-24 18:33:13.445804+00
3196,2026-03-24 21:00:00+00,karachi,49,11.76,22.14,47.41,0.08,105.57,0.16,0,0,0,0,21,1,3,1.1,2026-05-24 18:33:13.445804+00
3197,2026-03-24 22:00:00+00,karachi,500,12.01,22.71,47.65,0.07,104.86,0.16,0,0,0,0,22,1,3,451,2026-05-24 18:33:13.445804+00
3198,2026-03-24 23:00:00+00,karachi,52.3,12.74,25.23,48.27,0.07,104.43,0.16,0,0,0,0,23,1,3,-447.7,2026-05-24 18:33:13.445804+00
3199,2026-03-25 00:00:00+00,karachi,54.5,13.78,28.76,48.95,0.07,104.5,0.15,0,0,0,0,0,2,3,2.2,2026-05-24 18:33:13.445804+00
3200,2026-03-25 01:00:00+00,karachi,56.5,14.7,31.73,49.49,0.07,105.19,0.15,0,0,0,0,1,2,3,2,2026-05-24 18:33:13.445804+00
3201,2026-03-25 02:00:00+00,karachi,58.5,15.68,34.74,50.23,0.07,105.79,0.14,0,0,0,0,2,2,3,2,2026-05-24 18:33:13.445804+00
3202,2026-03-25 03:00:00+00,karachi,61.4,17.03,38.8,51.33,0.08,106.41,0.14,0,0,0,0,3,2,3,2.9,2026-05-24 18:33:13.445804+00
3203,2026-03-25 04:00:00+00,karachi,64.5,18.54,43.26,52.46,0.07,106.83,0.13,0,0,0,0,4,2,3,3.1,2026-05-24 18:33:13.445804+00
3204,2026-03-25 05:00:00+00,karachi,67.5,19.95,47.21,53.41,0.06,107.55,0.13,0,0,0,0,5,2,3,3,2026-05-24 18:33:13.445804+00
3205,2026-03-25 06:00:00+00,karachi,70.3,21.28,50.7,54.03,0.05,107.94,0.12,0,0,0,0,6,2,3,2.8,2026-05-24 18:33:13.445804+00
3206,2026-03-25 07:00:00+00,karachi,72.9,22.5,53.94,53.97,0.04,108,0.12,0,0,0,0,7,2,3,2.6,2026-05-24 18:33:13.445804+00
3207,2026-03-25 08:00:00+00,karachi,74.8,23.44,56.66,53.29,0.04,107.79,0.11,0,0,0,0,8,2,3,1.9,2026-05-24 18:33:13.445804+00
3208,2026-03-25 09:00:00+00,karachi,76.1,24.03,58.64,52.31,0.04,107.52,0.1,0,0,0,0,9,2,3,1.3,2026-05-24 18:33:13.445804+00
3209,2026-03-25 10:00:00+00,karachi,78,24.94,62.34,52.03,0.04,107.68,0.09,0,0,0,0,10,2,3,1.9,2026-05-24 18:33:13.445804+00
3210,2026-03-25 11:00:00+00,karachi,80.5,26.14,67.08,52.17,0.04,107.73,0.08,0,0,0,0,11,2,3,2.5,2026-05-24 18:33:13.445804+00
3211,2026-03-25 12:00:00+00,karachi,83.1,27.36,72.04,52.59,0.05,107.76,0.08,0,0,0,0,12,2,3,2.6,2026-05-24 18:33:13.445804+00
3212,2026-03-25 13:00:00+00,karachi,86.2,28.84,78.14,53.72,0.07,108.15,0.07,0,0,0,0,13,2,3,3.1,2026-05-24 18:33:13.445804+00
3213,2026-03-25 14:00:00+00,karachi,88.8,30.06,82.71,54.21,0.08,108.36,0.07,0,0,0,0,14,2,3,2.6,2026-05-24 18:33:13.445804+00
3214,2026-03-25 15:00:00+00,karachi,91.3,31.25,86.77,54.42,0.08,108.53,0.08,0,0,0,0,15,2,3,2.5,2026-05-24 18:33:13.445804+00
3215,2026-03-25 16:00:00+00,karachi,93.8,32.44,90.27,54.87,0.08,108.71,0.08,0,0,0,0,16,2,3,2.5,2026-05-24 18:33:13.445804+00
3216,2026-03-25 17:00:00+00,karachi,96.4,33.7,92.81,55.72,0.09,109.06,0.09,0,0,0,0,17,2,3,2.6,2026-05-24 18:33:13.445804+00
3217,2026-03-25 18:00:00+00,karachi,98.7,34.78,93.79,56.6,0.09,109.63,0.1,0,0,0,0,18,2,3,2.3,2026-05-24 18:33:13.445804+00
3218,2026-03-25 19:00:00+00,karachi,99.6,35.2,92.49,57.28,0.09,109.87,0.1,0,0,0,0,19,2,3,0.9,2026-05-24 18:33:17.975555+00
3219,2026-03-25 20:00:00+00,karachi,98.8,34.85,89.22,57.91,0.09,109.98,0.1,0,0,0,0,20,2,3,-0.8,2026-05-24 18:33:17.975555+00
3220,2026-03-25 21:00:00+00,karachi,96.8,33.88,84.83,58.4,0.09,110.02,0.1,0,0,0,0,21,2,3,-2,2026-05-24 18:33:17.975555+00
3221,2026-03-25 22:00:00+00,karachi,93.5,32.3,79.16,58.94,0.08,109.66,0.1,0,0,0,0,22,2,3,-3.3,2026-05-24 18:33:17.975555+00
3222,2026-03-25 23:00:00+00,karachi,89.1,30.24,72.71,59.7,0.08,109.17,0.1,0,0,0,0,23,2,3,-4.4,2026-05-24 18:33:17.975555+00
3223,2026-03-26 00:00:00+00,karachi,84.5,28.03,66.29,60.32,0.07,108.63,0.1,0,0,0,0,0,3,3,-4.6,2026-05-24 18:33:17.975555+00
3224,2026-03-26 01:00:00+00,karachi,79.6,25.69,59.76,61.07,0.07,108.15,0.1,0,0,0,0,1,3,3,-4.9,2026-05-24 18:33:17.975555+00
3225,2026-03-26 02:00:00+00,karachi,74,23.05,52.52,61.91,0.06,107.61,0.1,0,0,0,0,2,3,3,-5.6,2026-05-24 18:33:17.975555+00
3226,2026-03-26 03:00:00+00,karachi,69.1,20.69,46.27,62.47,0.07,107.19,0.09,0,0,0,0,3,3,3,-4.9,2026-05-24 18:33:17.975555+00
3227,2026-03-26 04:00:00+00,karachi,65,18.78,41.32,62.71,0.07,106.46,0.09,0,0,0,0,4,3,3,-4.1,2026-05-24 18:33:17.975555+00
3228,2026-03-26 05:00:00+00,karachi,62.5,17.55,38.1,62.52,0.06,105.98,0.09,0,0,0,0,5,3,3,-2.5,2026-05-24 18:33:17.975555+00
3229,2026-03-26 06:00:00+00,karachi,60.6,16.67,35.69,62.09,0.05,105.64,0.08,0,0,0,0,6,3,3,-1.9,2026-05-24 18:33:17.975555+00
3230,2026-03-26 07:00:00+00,karachi,59.1,15.97,33.75,61.05,0.04,105.01,0.08,0,0,0,0,7,3,3,-1.5,2026-05-24 18:33:17.975555+00
3231,2026-03-26 08:00:00+00,karachi,58,15.41,32.22,59.38,0.03,104.22,0.07,0,0,0,0,8,3,3,-1.1,2026-05-24 18:33:17.975555+00
3232,2026-03-26 09:00:00+00,karachi,56.9,14.92,30.89,57.57,0.03,103.55,0.07,0,0,0,0,9,3,3,-1.1,2026-05-24 18:33:17.975555+00
3233,2026-03-26 10:00:00+00,karachi,55.7,14.35,29.35,55.99,0.03,103.06,0.07,0,0,0,0,10,3,3,-1.2,2026-05-24 18:33:17.975555+00
3234,2026-03-26 11:00:00+00,karachi,54.6,13.79,27.9,54.73,0.03,102.55,0.06,0,0,0,0,11,3,3,-1.1,2026-05-24 18:33:17.975555+00
3235,2026-03-26 12:00:00+00,karachi,53.7,13.39,26.87,53.94,0.03,102.22,0.06,0,0,0,0,12,3,3,-0.9,2026-05-24 18:33:17.975555+00
3236,2026-03-26 13:00:00+00,karachi,53.1,13.11,26.17,53.65,0.04,102.21,0.06,0,0,0,0,13,3,3,-0.6,2026-05-24 18:33:17.975555+00
3237,2026-03-26 14:00:00+00,karachi,52.6,12.85,25.52,53.42,0.05,102.05,0.06,0,0,0,0,14,3,3,-0.5,2026-05-24 18:33:17.975555+00
3238,2026-03-26 15:00:00+00,karachi,51.9,12.53,24.82,53.27,0.05,101.98,0.06,0,0,0,0,15,3,3,-0.7,2026-05-24 18:33:17.975555+00
3239,2026-03-26 16:00:00+00,karachi,51.1,12.15,24,53.02,0.05,101.67,0.06,0,0,0,0,16,3,3,-0.8,2026-05-24 18:33:17.975555+00
3240,2026-03-26 17:00:00+00,karachi,49.3,11.82,23.29,52.77,0.05,101.71,0.06,0,0,0,0,17,3,3,-1.8,2026-05-24 18:33:17.975555+00
3241,2026-03-26 18:00:00+00,karachi,47.2,11.34,22.33,52.5,0.05,101.78,0.06,0,0,0,0,18,3,3,-2.1,2026-05-24 18:33:17.975555+00
3242,2026-03-26 19:00:00+00,karachi,44.8,10.74,21.16,52.13,0.05,101.75,0.06,0,0,0,0,19,3,3,-2.4,2026-05-24 18:33:17.975555+00
3243,2026-03-26 20:00:00+00,karachi,42,10.07,19.95,51.78,0.05,101.99,0.06,0,0,0,0,20,3,3,-2.8,2026-05-24 18:33:17.975555+00
3244,2026-03-26 21:00:00+00,karachi,38.9,9.33,18.69,51.31,0.05,102.17,0.07,0,0,0,0,21,3,3,-3.1,2026-05-24 18:33:17.975555+00
3245,2026-03-26 22:00:00+00,karachi,35,8.4,17.1,50.69,0.05,102.4,0.07,0,0,0,0,22,3,3,-3.9,2026-05-24 18:33:17.975555+00
3246,2026-03-26 23:00:00+00,karachi,31,7.44,15.36,49.85,0.05,102.49,0.07,0,0,0,0,23,3,3,-4,2026-05-24 18:33:17.975555+00
3247,2026-03-27 00:00:00+00,karachi,27.7,6.64,13.93,48.98,0.04,102.5,0.07,0,0,0,0,0,4,3,-3.3,2026-05-24 18:33:17.975555+00
3248,2026-03-27 01:00:00+00,karachi,25.1,6.03,12.88,48.16,0.04,102.46,0.07,0,0,0,0,1,4,3,-2.6,2026-05-24 18:33:17.975555+00
3249,2026-03-27 02:00:00+00,karachi,23.1,5.55,12.13,47.44,0.04,102.39,0.07,0,0,0,0,2,4,3,-2,2026-05-24 18:33:17.975555+00
3250,2026-03-27 03:00:00+00,karachi,21.5,5.16,11.57,46.77,0.04,102.22,0.08,0,0,0,0,3,4,3,-1.6,2026-05-24 18:33:17.975555+00
3251,2026-03-27 04:00:00+00,karachi,20.2,4.85,11.1,46.04,0.04,101.88,0.09,0,0,0,0,4,4,3,-1.3,2026-05-24 18:33:17.975555+00
3252,2026-03-27 05:00:00+00,karachi,19.3,4.64,10.71,45.37,0.03,101.61,0.09,0,0,0,0,5,4,3,-0.9,2026-05-24 18:33:17.975555+00
3253,2026-03-27 06:00:00+00,karachi,18.6,4.46,10.26,44.58,0.03,101.51,0.09,0,0,0,0,6,4,3,-0.7,2026-05-24 18:33:17.975555+00
3254,2026-03-27 07:00:00+00,karachi,18,4.31,9.83,43.43,0.03,100.95,0.08,0,0,0,0,7,4,3,-0.6,2026-05-24 18:33:17.975555+00
3255,2026-03-27 08:00:00+00,karachi,17.5,4.2,9.56,42.09,0.03,100.15,0.08,0,0,0,0,8,4,3,-0.5,2026-05-24 18:33:17.975555+00
3256,2026-03-27 09:00:00+00,karachi,17.2,4.12,9.41,40.56,0.02,99.03,0.07,0,0,0,0,9,4,3,-0.3,2026-05-24 18:33:17.975555+00
3257,2026-03-27 10:00:00+00,karachi,16.9,4.06,9.38,39.28,0.02,98.1,0.07,0,0,0,0,10,4,3,-0.3,2026-05-24 18:33:17.975555+00
3258,2026-03-27 11:00:00+00,karachi,16.8,4.02,9.58,38.42,0.02,96.99,0.08,0,0,0,0,11,4,3,-0.1,2026-05-24 18:33:17.975555+00
3259,2026-03-27 12:00:00+00,karachi,16.8,4.02,9.99,38.22,0.02,95.83,0.1,0,0,0,0,12,4,3,0,2026-05-24 18:33:17.975555+00
3260,2026-03-27 13:00:00+00,karachi,16.8,4.04,10.44,38.77,0.03,95.07,0.11,0,0,0,0,13,4,3,0,2026-05-24 18:33:17.975555+00
3261,2026-03-27 14:00:00+00,karachi,16.8,4.04,10.68,39.53,0.05,93.98,0.12,0,0,0,0,14,4,3,0,2026-05-24 18:33:17.975555+00
3262,2026-03-27 15:00:00+00,karachi,16.9,4.05,10.72,40.5,0.05,92.88,0.13,0,0,0,0,15,4,3,0.1,2026-05-24 18:33:17.975555+00
3263,2026-03-27 16:00:00+00,karachi,17,4.08,10.67,41.31,0.06,91.45,0.14,0,0,0,0,16,4,3,0.1,2026-05-24 18:33:17.975555+00
3264,2026-03-27 17:00:00+00,karachi,17.3,4.15,10.73,41.95,0.06,90.14,0.15,0,0,0,0,17,4,3,0.3,2026-05-24 18:33:17.975555+00
3265,2026-03-27 18:00:00+00,karachi,17.8,4.26,10.97,42.4,0.06,89,0.16,0,0,0,0,18,4,3,0.5,2026-05-24 18:33:17.975555+00
3266,2026-03-27 19:00:00+00,karachi,18.6,4.47,11.58,42.58,0.06,88.22,0.17,0,0,0,0,19,4,3,0.8,2026-05-24 18:33:17.975555+00
3267,2026-03-27 20:00:00+00,karachi,19.9,4.77,12.57,42.71,0.06,87.99,0.18,0,0,0,0,20,4,3,1.3,2026-05-24 18:33:17.975555+00
3268,2026-03-27 21:00:00+00,karachi,21.5,5.17,13.85,42.55,0.06,88.08,0.19,0,0,0,0,21,4,3,1.6,2026-05-24 18:33:17.975555+00
3269,2026-03-27 22:00:00+00,karachi,23.3,5.6,14.97,41.96,0.07,88.83,0.19,0,0,0,0,22,4,3,1.8,2026-05-24 18:33:17.975555+00
3270,2026-03-27 23:00:00+00,karachi,24.4,5.86,15.41,40.37,0.07,89.79,0.2,0,0,0,0,23,4,3,1.1,2026-05-24 18:33:17.975555+00
3271,2026-03-28 00:00:00+00,karachi,25.1,6.03,15.66,38.18,0.07,90.99,0.2,0,0,0,0,0,5,3,0.7,2026-05-24 18:33:17.975555+00
3272,2026-03-28 01:00:00+00,karachi,25.6,6.14,16.17,36.03,0.08,92.17,0.22,0,0,0,0,1,5,3,0.5,2026-05-24 18:33:17.975555+00
3273,2026-03-28 02:00:00+00,karachi,25.9,6.21,17.24,34.68,0.09,93.18,0.24,0,0,0,0,2,5,3,0.3,2026-05-24 18:33:17.975555+00
3274,2026-03-28 03:00:00+00,karachi,25.8,6.19,18.3,35.17,0.12,94.67,0.27,0,0,0,0,3,5,3,-0.1,2026-05-24 18:33:17.975555+00
3275,2026-03-28 04:00:00+00,karachi,25.2,6.05,18.74,38.17,0.14,96.35,0.29,0,0,0,0,4,5,3,-0.6,2026-05-24 18:33:17.975555+00
3276,2026-03-28 05:00:00+00,karachi,24.2,5.8,18.38,42.93,0.14,98.36,0.29,0,0,0,0,5,5,3,-1,2026-05-24 18:33:17.975555+00
3277,2026-03-28 06:00:00+00,karachi,23.2,5.56,17.64,47.8,0.13,100.11,0.28,0,0,0,0,6,5,3,-1,2026-05-24 18:33:17.975555+00
3278,2026-03-28 07:00:00+00,karachi,22.5,5.39,16.84,51.08,0.12,101.1,0.27,0,0,0,0,7,5,3,-0.7,2026-05-24 18:33:17.975555+00
3279,2026-03-28 08:00:00+00,karachi,22.1,5.3,16.31,52.25,0.1,101.5,0.25,0,0,0,0,8,5,3,-0.4,2026-05-24 18:33:17.975555+00
3280,2026-03-28 09:00:00+00,karachi,21.8,5.23,15.93,51.93,0.09,101.5,0.24,0,0,0,0,9,5,3,-0.3,2026-05-24 18:33:17.975555+00
3281,2026-03-28 10:00:00+00,karachi,21.5,5.15,15.52,51.21,0.09,101.77,0.23,0,0,0,0,10,5,3,-0.3,2026-05-24 18:33:17.975555+00
3282,2026-03-28 11:00:00+00,karachi,20.9,5.02,15.05,50.24,0.1,101.35,0.23,0,0,0,0,11,5,3,-0.6,2026-05-24 18:33:17.975555+00
3283,2026-03-28 12:00:00+00,karachi,20.6,4.94,14.72,49.1,0.12,101.09,0.23,0,0,0,0,12,5,3,-0.3,2026-05-24 18:33:17.975555+00
3284,2026-03-28 13:00:00+00,karachi,20,4.81,14.16,46.89,0.14,101.25,0.23,0,0,0,0,13,5,3,-0.6,2026-05-24 18:33:17.975555+00
3285,2026-03-28 14:00:00+00,karachi,19.5,4.67,13.47,43.3,0.15,102.41,0.23,0,0,0,0,14,5,3,-0.5,2026-05-24 18:33:17.975555+00
3286,2026-03-28 15:00:00+00,karachi,19.2,4.61,13.04,39.09,0.15,104.94,0.23,0,0,0,0,15,5,3,-0.3,2026-05-24 18:33:17.975555+00
3287,2026-03-28 16:00:00+00,karachi,18.8,4.52,12.61,35.62,0.14,108.06,0.22,0,0,0,0,16,5,3,-0.4,2026-05-24 18:33:17.975555+00
3288,2026-03-28 17:00:00+00,karachi,18.1,4.35,12.4,33.93,0.14,111.07,0.22,0,0,0,0,17,5,3,-0.7,2026-05-24 18:33:17.975555+00
3289,2026-03-28 18:00:00+00,karachi,17.4,4.17,12.41,33.61,0.14,113.72,0.22,0,0,0,0,18,5,3,-0.7,2026-05-24 18:33:17.975555+00
3290,2026-03-28 19:00:00+00,karachi,17.1,4.11,12.84,34.01,0.14,115.31,0.22,0,0,0,0,19,5,3,-0.3,2026-05-24 18:33:17.975555+00
3291,2026-03-28 20:00:00+00,karachi,18,4.33,13.42,35.01,0.15,116.49,0.24,0,0,0,0,20,5,3,0.9,2026-05-24 18:33:17.975555+00
3292,2026-03-28 21:00:00+00,karachi,19.6,4.71,14.01,36.86,0.17,117.31,0.25,0,0,0,0,21,5,3,1.6,2026-05-24 18:33:17.975555+00
3293,2026-03-28 22:00:00+00,karachi,21.1,5.07,13.77,39.82,0.18,117.61,0.25,0,0,0,0,22,5,3,1.5,2026-05-24 18:33:17.975555+00
3294,2026-03-28 23:00:00+00,karachi,21.7,5.21,13.08,43.48,0.2,117.24,0.25,0,0,0,0,23,5,3,0.6,2026-05-24 18:33:17.975555+00
3295,2026-03-29 00:00:00+00,karachi,21.4,5.13,12.41,47.29,0.21,116.73,0.23,0,0,0,0,0,6,3,-0.3,2026-05-24 18:33:17.975555+00
3296,2026-03-29 01:00:00+00,karachi,20,4.81,12.01,50.97,0.23,116.19,0.22,0,0,0,0,1,6,3,-1.4,2026-05-24 18:33:17.975555+00
3297,2026-03-29 02:00:00+00,karachi,18.9,4.54,12.08,53.85,0.24,116.1,0.21,0,0,0,0,2,6,3,-1.1,2026-05-24 18:33:17.975555+00
3298,2026-03-29 03:00:00+00,karachi,18.1,4.35,12.24,56.19,0.28,116.15,0.22,0,0,0,0,3,6,3,-0.8,2026-05-24 18:33:17.975555+00
3299,2026-03-29 04:00:00+00,karachi,17.3,4.16,12.07,57.82,0.28,116.33,0.22,0,0,0,0,4,6,3,-0.8,2026-05-24 18:33:17.975555+00
3300,2026-03-29 05:00:00+00,karachi,17,4.07,11.81,59.38,0.24,116.84,0.22,0,0,0,0,5,6,3,-0.3,2026-05-24 18:33:17.975555+00
3301,2026-03-29 06:00:00+00,karachi,17.4,4.18,11.75,61.1,0.19,117.64,0.22,0,0,0,0,6,6,3,0.4,2026-05-24 18:33:17.975555+00
3302,2026-03-29 07:00:00+00,karachi,18.5,4.44,12,62.42,0.16,118.39,0.23,0,0,0,0,7,6,3,1.1,2026-05-24 18:33:17.975555+00
3303,2026-03-29 08:00:00+00,karachi,19.8,4.74,12.69,63.81,0.14,118.85,0.23,0,0,0,0,8,6,3,1.3,2026-05-24 18:33:17.975555+00
3304,2026-03-29 09:00:00+00,karachi,20.8,5,13.51,65.88,0.13,119.05,0.24,0,0,0,0,9,6,3,1,2026-05-24 18:33:17.975555+00
3305,2026-03-29 10:00:00+00,karachi,21.9,5.26,14.34,69.99,0.13,119.15,0.25,0,0,0,0,10,6,3,1.1,2026-05-24 18:33:17.975555+00
3306,2026-03-29 11:00:00+00,karachi,23.3,5.58,15.42,76.57,0.14,119.04,0.26,0,0,0,0,11,6,3,1.4,2026-05-24 18:33:17.975555+00
3307,2026-03-29 12:00:00+00,karachi,24.5,5.88,16.64,84.52,0.16,119.17,0.28,0,0,0,0,12,6,3,1.2,2026-05-24 18:33:17.975555+00
3308,2026-03-29 13:00:00+00,karachi,25.8,6.2,18.18,92.5,0.21,119.6,0.31,0,0,0,0,13,6,3,1.3,2026-05-24 18:33:17.975555+00
3309,2026-03-29 14:00:00+00,karachi,27.8,6.67,20.13,98.3,0.26,120.2,0.35,0,0,0,0,14,6,3,2,2026-05-24 18:33:17.975555+00
3310,2026-03-29 15:00:00+00,karachi,29.5,7.09,21.8,102.96,0.27,120.79,0.37,0,0,0,0,15,6,3,1.7,2026-05-24 18:33:17.975555+00
3311,2026-03-29 16:00:00+00,karachi,30.6,7.34,22.97,106.25,0.26,121.19,0.39,0,0,0,0,16,6,3,1.1,2026-05-24 18:33:17.975555+00
3312,2026-03-29 17:00:00+00,karachi,31.4,7.53,24.04,109.97,0.25,121.56,0.41,0,0,0,0,17,6,3,0.8,2026-05-24 18:33:17.975555+00
3313,2026-03-29 18:00:00+00,karachi,32,7.67,25.2,114.16,0.25,121.8,0.44,0,0,0,0,18,6,3,0.6,2026-05-24 18:33:17.975555+00
3314,2026-03-29 19:00:00+00,karachi,32.4,7.77,26.32,118.04,0.25,121.87,0.48,0,0,0,0,19,6,3,0.4,2026-05-24 18:33:17.975555+00
3315,2026-03-29 20:00:00+00,karachi,32.8,7.87,27.49,120.93,0.25,121.54,0.52,0,0,0,0,20,6,3,0.4,2026-05-24 18:33:17.975555+00
3316,2026-03-29 21:00:00+00,karachi,33.5,8.05,29,123.02,0.25,121.3,0.56,0,0,0,0,21,6,3,0.7,2026-05-24 18:33:17.975555+00
3317,2026-03-29 22:00:00+00,karachi,34.5,8.28,30.71,123.92,0.24,120.88,0.61,0,0,0,0,22,6,3,1,2026-05-24 18:33:17.975555+00
3318,2026-03-29 23:00:00+00,karachi,35.3,8.46,32.23,124.24,0.24,120.47,0.65,0,0,0,0,23,6,3,0.8,2026-05-24 18:33:18.371169+00
3319,2026-03-30 00:00:00+00,karachi,35.6,8.55,33.15,123.8,0.24,120.04,0.69,0,0,0,0,0,0,3,0.3,2026-05-24 18:33:18.371169+00
3320,2026-03-30 01:00:00+00,karachi,35.6,8.54,33.33,123.05,0.24,119.74,0.71,0,0,0,0,1,0,3,0,2026-05-24 18:33:18.371169+00
3321,2026-03-30 02:00:00+00,karachi,35.4,8.5,33.07,123.15,0.25,119.76,0.72,0,0,0,0,2,0,3,-0.2,2026-05-24 18:33:18.371169+00
